age;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;famrel;freetime;goout;Dalc;Walc;health;absences;total_grades;grades;school_numeric;sex_numeric;address_numeric;famsize_numeric;Pstatus_numeric;schoolsup_numeric;famsup_numeric;paid_numeric;activities_numeric;nursery_numeric;higher_numeric;internet_numeric;romantic_numeric
15;4;4;services;other;course;mother;1;1;0;5;3;3;1;1;5;4;12.333.333.333.333.300;average;1;0;1;0;1;0;1;0;1;0;1;1;0
15;3;2;services;other;home;mother;2;2;0;4;3;5;1;1;2;26;6.333.333.333.333.330;low;1;1;1;0;1;1;1;1;0;1;1;1;0
15;3;4;services;other;course;mother;1;2;0;5;4;4;1;1;1;0;17.333.333.333.333.300;high;1;0;1;0;0;0;1;1;1;1;1;1;0
15;3;3;other;health;reputation;father;1;4;0;4;3;3;1;1;4;10;10.666.666.666.666.600;average;1;1;1;0;0;1;0;0;0;1;1;0;0
15;2;2;other;other;course;mother;1;4;0;5;1;2;1;1;3;8;7.666.666.666.666.660;average;1;1;1;0;1;1;1;1;0;1;1;1;0
16;3;3;services;other;home;father;1;3;0;5;3;3;1;1;5;2;17.333.333.333.333.300;high;1;0;1;0;1;0;1;0;1;1;1;1;0
15;4;4;other;other;home;father;4;4;0;1;3;5;3;5;1;6;12.0;average;1;0;0;0;1;0;1;1;1;1;1;1;1
16;4;4;health;health;other;mother;1;3;0;5;4;5;1;1;4;4;15.0;high;1;1;1;1;1;0;1;1;1;1;1;1;1
15;4;4;teacher;teacher;course;mother;1;1;0;5;5;3;1;1;4;6;18.666.666.666.666.600;high;1;0;1;1;0;0;0;0;1;1;1;1;0
16;3;3;services;other;reputation;father;1;3;1;4;1;2;1;1;2;0;9.0;average;1;1;0;0;1;1;1;0;1;1;1;1;0
16;2;2;at_home;other;home;mother;1;2;1;3;1;2;1;1;5;6;12.0;average;1;1;1;0;1;1;0;0;1;1;1;1;0
15;4;2;teacher;other;course;mother;1;1;0;3;5;2;1;1;3;10;18.666.666.666.666.600;high;1;0;1;1;1;0;0;0;0;1;1;1;0
15;2;1;health;services;reputation;mother;1;2;0;5;4;2;1;1;5;8;9.0;average;1;0;0;0;1;0;0;0;1;1;1;1;1
16;4;4;teacher;teacher;course;father;1;2;0;5;4;4;1;2;5;2;15.333.333.333.333.300;high;1;0;1;0;1;0;1;0;1;1;1;1;0
15;4;4;other;teacher;reputation;father;2;2;0;4;4;3;1;1;2;2;12.666.666.666.666.600;average;1;0;1;0;1;0;1;0;1;1;1;0;0
16;3;3;other;services;home;father;2;1;0;5;4;2;1;1;5;0;13.333.333.333.333.300;average;1;0;1;0;1;0;0;0;1;1;1;1;0
17;1;3;other;other;course;father;3;2;1;5;2;4;1;4;5;20;8.0;average;1;0;0;0;1;0;1;0;1;1;1;1;0
15;3;4;other;other;reputation;father;1;1;0;3;4;3;1;2;4;6;13.333.333.333.333.300;average;1;0;1;0;1;0;0;0;0;1;1;1;0
15;1;2;at_home;services;course;mother;1;2;0;3;2;3;1;2;1;2;15.333.333.333.333.300;high;1;1;1;0;1;0;0;0;0;0;1;1;0
15;2;2;services;services;home;father;1;4;0;5;5;4;1;2;5;6;15.0;high;1;0;1;0;1;0;1;1;1;1;1;1;0
16;2;4;other;health;course;father;2;2;0;4;2;2;1;2;5;2;13.0;average;1;1;1;1;1;0;1;1;1;1;1;1;1
16;4;4;health;other;course;mother;1;1;0;3;4;4;1;4;5;18;12.666.666.666.666.600;average;1;0;1;0;1;0;1;0;1;1;1;1;0
16;2;2;other;other;home;mother;1;2;0;5;4;4;1;1;5;0;7.666.666.666.666.660;average;1;1;1;0;1;0;0;1;0;1;1;1;1
15;3;4;services;services;home;father;1;1;0;5;5;5;3;2;5;0;12.666.666.666.666.600;average;1;0;1;0;1;1;0;0;0;1;1;1;0
15;3;4;other;other;home;mother;1;2;0;5;3;2;1;1;1;0;9.333.333.333.333.330;average;1;1;1;1;0;1;0;0;1;1;1;1;1
19;0;1;at_home;other;course;other;1;2;3;3;4;2;1;1;5;2;8.0;average;1;1;1;0;1;0;1;0;0;0;0;0;0
18;2;2;services;other;reputation;mother;1;1;2;3;3;3;1;2;4;0;36.666.666.666.666.600;low;1;0;0;0;1;0;1;0;1;1;1;1;0
16;4;4;teacher;teacher;course;mother;1;1;0;3;5;5;2;5;4;8;18.0;high;1;0;0;0;1;0;0;1;1;1;1;1;0
15;3;4;services;teacher;course;father;2;3;2;4;2;2;2;2;5;0;4.0;low;1;1;0;0;1;0;1;0;0;1;1;1;1
15;1;1;at_home;other;course;mother;3;1;0;4;3;3;1;2;4;0;26.666.666.666.666.600;low;1;1;1;0;1;0;1;0;1;0;1;1;1
17;2;2;other;other;course;father;1;1;0;3;4;4;1;3;5;12;11.666.666.666.666.600;average;1;1;1;1;1;0;1;0;0;1;1;1;1
16;3;4;services;other;course;father;1;1;0;3;2;1;1;4;5;16;11.333.333.333.333.300;average;1;1;1;0;0;0;0;0;0;1;1;1;0
15;3;4;at_home;teacher;course;mother;4;2;0;5;3;3;1;1;5;0;3.0;low;1;0;0;0;1;0;1;0;0;1;1;0;1
15;4;4;services;at_home;course;mother;1;3;0;4;3;3;1;1;5;0;36.666.666.666.666.600;low;1;1;1;0;1;0;1;0;1;1;1;1;1
17;3;4;at_home;other;course;mother;3;2;0;5;4;5;2;4;5;0;33.333.333.333.333.300;low;1;0;0;0;1;0;0;0;0;1;1;0;0
16;3;3;other;other;course;other;2;1;2;4;3;2;1;1;5;0;13.333.333.333.333.300;low;1;1;1;0;0;0;1;0;1;0;1;1;1
16;1;1;services;other;course;mother;1;2;1;4;4;4;1;3;5;0;12.666.666.666.666.600;average;1;0;1;1;1;0;0;0;0;1;1;0;1
15;4;4;teacher;teacher;course;mother;2;1;0;4;3;2;1;1;5;0;15.666.666.666.666.600;high;1;1;1;0;1;0;0;0;1;1;1;1;0
15;4;3;teacher;services;course;father;2;4;0;2;2;2;1;1;3;0;5.333.333.333.333.330;low;1;0;1;0;1;1;1;0;0;1;1;1;0
16;2;2;services;services;reputation;father;2;1;2;2;3;3;2;2;2;8;9.0;average;1;0;1;1;1;0;1;0;1;1;1;1;0
15;4;4;teacher;services;course;mother;1;3;0;4;2;2;1;1;5;2;10.333.333.333.333.300;average;1;1;1;0;1;0;1;1;1;1;1;1;0
16;1;1;at_home;at_home;course;mother;1;1;0;3;4;4;3;3;1;2;13.666.666.666.666.600;average;1;1;1;1;1;0;0;0;0;1;1;1;0
17;2;1;other;other;home;mother;1;1;3;5;4;5;1;2;5;0;16.666.666.666.666.600;low;1;0;1;0;1;0;1;0;0;1;1;1;0
15;1;1;other;services;course;father;1;2;0;4;4;2;1;2;5;0;10.0;average;1;1;1;0;1;0;1;1;0;1;1;1;0
15;3;2;health;services;home;father;1;2;3;3;3;2;1;1;3;0;4.333.333.333.333.330;low;1;1;1;0;1;0;1;0;0;1;1;1;0
15;1;2;at_home;other;course;mother;1;2;0;4;3;2;1;1;5;2;10.666.666.666.666.600;average;1;1;1;0;1;0;1;1;0;0;1;1;0
16;4;4;teacher;teacher;course;mother;1;1;0;3;3;2;2;1;5;0;4.333.333.333.333.330;low;1;0;1;0;1;0;1;0;0;1;0;1;1
15;2;1;services;other;course;mother;4;1;3;4;5;5;2;5;5;0;9.0;average;1;0;1;1;0;0;0;0;0;1;1;1;0
18;1;1;other;other;course;mother;1;1;3;2;3;5;2;5;4;0;36.666.666.666.666.600;low;1;0;1;1;1;0;0;0;0;1;0;1;1
16;2;1;at_home;other;course;mother;1;1;1;4;4;4;3;5;5;6;13.0;average;1;0;1;1;1;0;0;0;1;1;1;0;1
15;3;3;services;services;reputation;other;2;3;2;4;2;1;2;3;3;8;10.0;average;1;1;0;0;1;0;1;1;1;1;1;1;1
19;3;2;services;at_home;home;mother;1;1;3;4;5;4;1;1;4;0;16.666.666.666.666.600;low;1;0;1;0;1;0;1;0;0;1;0;1;1
17;4;4;other;teacher;course;mother;1;1;0;4;2;1;1;1;4;0;11.333.333.333.333.300;average;1;1;1;0;1;1;1;0;0;1;1;0;1
15;2;3;at_home;services;course;mother;1;2;0;4;4;4;1;1;1;2;9.0;average;1;0;0;0;1;1;0;1;1;1;1;0;0
17;1;2;other;other;reputation;mother;1;1;0;2;2;2;3;3;5;8;13.666.666.666.666.600;average;1;0;0;1;1;0;0;0;0;1;1;0;0
18;1;1;at_home;other;course;mother;3;1;3;5;2;5;1;5;4;6;9.0;average;1;1;0;0;1;0;1;0;1;0;1;0;0
16;2;2;at_home;other;course;mother;3;1;0;4;2;2;1;2;3;2;15.666.666.666.666.600;high;1;0;0;0;1;0;0;0;0;0;1;0;0
16;3;3;other;services;course;father;1;2;1;4;5;5;4;4;5;4;11.333.333.333.333.300;average;1;0;1;0;1;0;1;1;0;1;1;1;1
17;2;1;at_home;other;course;mother;2;1;2;3;3;2;2;2;5;0;4.333.333.333.333.330;low;1;0;0;1;1;0;0;0;1;1;0;1;1
15;3;2;other;other;course;mother;2;2;2;4;4;4;1;4;3;6;7.0;average;1;0;0;0;1;1;1;0;0;1;1;1;1
16;1;2;other;other;course;mother;2;1;1;4;4;4;2;4;5;0;23.333.333.333.333.300;low;1;0;1;1;1;0;0;0;1;1;1;0;0
17;1;3;at_home;services;course;father;1;1;0;5;3;3;1;4;2;2;10.0;average;1;0;1;0;1;0;0;0;0;1;0;1;0
17;1;1;other;services;course;mother;4;2;3;5;3;5;1;5;5;0;6.666.666.666.666.660;low;1;0;0;1;1;0;0;0;1;1;0;0;1
16;3;2;services;services;course;mother;2;1;1;4;5;2;1;1;2;16;11.666.666.666.666.600;average;1;0;1;0;1;0;1;0;1;0;0;0;0
16;2;2;other;other;course;father;1;2;0;4;3;5;2;4;4;4;10.0;average;1;0;1;0;1;0;0;0;0;1;0;1;0
16;4;2;health;services;home;father;1;2;0;4;2;3;1;1;3;0;15.0;high;1;1;1;0;1;0;0;1;0;1;1;1;1
16;2;2;other;other;home;mother;1;2;0;5;1;5;1;1;4;0;4.333.333.333.333.330;low;1;1;1;0;1;0;1;1;0;0;1;1;0
16;4;4;health;health;reputation;mother;1;2;0;4;4;2;1;1;3;0;14.0;high;1;1;1;0;1;0;1;1;0;1;1;1;1
16;3;4;other;other;course;father;3;1;2;3;4;5;2;4;2;0;36.666.666.666.666.600;low;1;0;1;0;1;0;1;0;1;0;1;1;0
16;1;0;other;other;reputation;mother;2;2;0;4;3;2;1;1;3;2;14.666.666.666.666.600;high;1;0;1;0;1;0;1;1;1;1;1;1;1
17;4;4;teacher;other;reputation;mother;1;2;0;4;4;4;1;3;5;0;11.333.333.333.333.300;average;1;0;1;1;1;0;1;1;1;1;1;1;0
16;1;3;at_home;services;home;mother;1;2;3;4;3;5;1;1;3;0;5.0;low;1;1;1;0;1;0;0;0;1;0;1;1;1
16;3;3;other;other;reputation;mother;2;2;0;4;4;5;1;1;4;4;10.0;average;1;1;1;1;1;0;1;1;1;1;1;1;0
17;4;3;teacher;other;course;mother;2;2;0;4;4;4;4;4;4;4;9.333.333.333.333.330;average;1;0;1;1;1;0;0;1;1;1;1;1;0
16;2;2;services;other;reputation;mother;2;2;0;3;4;4;1;4;5;2;12.333.333.333.333.300;average;1;1;1;0;1;0;0;1;1;0;1;1;0
17;3;3;other;other;reputation;father;1;2;0;4;3;4;1;4;4;4;5.666.666.666.666.660;low;1;0;1;0;1;0;0;0;1;0;1;1;0
16;4;2;teacher;services;other;mother;1;1;0;4;3;3;3;4;3;10;9.0;average;1;0;0;0;1;0;1;0;1;1;1;1;1
17;4;3;other;other;course;mother;1;2;0;5;2;3;1;1;2;4;10.333.333.333.333.300;average;1;0;1;0;1;0;1;0;1;1;1;1;1
16;4;3;teacher;other;home;mother;1;2;0;3;4;3;2;3;3;10;8.333.333.333.333.330;average;1;0;1;0;1;0;1;1;1;1;1;1;0
16;3;3;services;other;home;mother;1;2;0;4;2;3;1;2;3;2;12.333.333.333.333.300;average;1;0;1;0;1;0;0;1;1;1;1;1;1
17;2;4;services;services;reputation;father;1;2;0;5;4;2;2;3;5;0;16.666.666.666.666.600;high;1;1;1;0;1;0;1;0;1;1;1;0;0
17;3;3;other;other;reputation;mother;1;2;0;5;3;3;2;3;1;56;8.666.666.666.666.660;average;1;1;1;1;1;0;1;0;1;1;1;1;1
16;3;2;other;other;reputation;mother;1;2;0;1;2;2;1;2;1;14;12.333.333.333.333.300;average;1;1;1;0;1;0;1;1;0;1;1;1;0
17;3;3;services;services;other;mother;1;2;0;4;3;4;2;3;4;12;11.666.666.666.666.600;average;1;0;1;0;1;0;1;0;1;1;1;1;1
16;1;2;services;services;other;mother;1;1;0;3;3;3;1;2;3;2;11.333.333.333.333.300;average;1;0;1;0;1;0;1;1;1;1;1;1;1
16;2;1;other;other;course;mother;1;2;0;4;2;3;1;2;5;0;15.0;high;1;0;1;1;1;0;0;1;1;1;1;1;1
17;3;3;health;other;reputation;mother;1;2;0;3;3;3;1;3;3;6;8.0;average;1;1;1;0;0;0;1;0;0;0;1;1;1
17;1;2;at_home;other;home;mother;1;2;0;3;1;3;1;5;3;4;9.0;average;1;0;0;0;1;0;0;0;0;1;1;0;0
16;2;3;services;services;course;mother;1;2;0;4;3;3;1;1;2;10;12.0;average;1;1;1;0;1;0;0;0;0;1;1;1;0
17;1;1;at_home;services;course;mother;1;2;0;5;3;3;1;1;3;0;8.333.333.333.333.330;average;1;1;1;0;1;0;0;0;1;1;1;1;0
17;1;2;at_home;services;other;other;2;2;0;4;4;4;4;5;5;12;7.666.666.666.666.660;average;1;0;1;0;1;0;0;1;1;0;1;1;0
16;3;3;services;services;reputation;mother;1;1;0;4;3;2;3;4;5;8;9.0;average;1;0;0;0;1;0;1;0;1;1;1;1;0
16;2;3;other;other;home;father;2;1;0;5;3;3;1;1;3;0;13.666.666.666.666.600;average;1;0;1;0;1;0;0;0;0;1;1;1;0
17;2;4;services;services;course;father;1;2;0;4;3;2;1;1;5;0;14.666.666.666.666.600;high;1;1;1;1;1;0;0;0;1;1;1;1;1
17;4;4;services;teacher;home;mother;1;1;0;5;2;3;1;2;5;4;16.0;high;1;0;1;0;1;0;0;0;0;1;1;1;0
16;3;3;teacher;other;home;father;3;1;0;3;3;4;3;5;3;8;9.333.333.333.333.330;average;1;0;0;1;1;0;1;1;1;1;1;1;0
17;4;4;services;teacher;home;mother;2;1;1;4;2;4;2;3;2;24;18.0;high;1;1;1;0;1;0;1;0;0;1;1;1;0
16;4;4;teacher;teacher;reputation;mother;1;2;0;4;5;2;1;2;3;0;9.333.333.333.333.330;average;1;1;1;1;1;0;1;1;0;1;1;1;0
16;4;3;health;other;home;mother;1;2;0;4;3;5;1;5;2;2;16.0;high;1;1;1;0;1;0;1;0;1;1;1;1;0
16;2;3;other;other;reputation;mother;1;2;0;4;4;3;1;3;4;6;9.333.333.333.333.330;average;1;1;1;0;1;1;1;1;1;1;1;0;0
17;1;1;other;other;course;mother;1;2;0;4;4;4;1;3;1;4;9.333.333.333.333.330;average;1;1;1;0;1;0;1;1;0;0;1;0;0
17;2;2;other;other;reputation;mother;1;1;0;5;3;2;1;2;3;18;6.333.333.333.333.330;low;1;1;0;0;1;0;1;0;0;1;1;1;0
16;2;2;services;services;reputation;mother;2;4;0;5;3;5;1;1;5;6;10.333.333.333.333.300;average;1;1;0;0;1;0;1;1;1;0;1;1;0
17;3;4;at_home;services;home;mother;1;3;1;4;4;3;3;4;5;28;9.333.333.333.333.330;average;1;1;1;0;1;0;1;1;0;1;1;1;1
16;3;1;services;other;course;mother;1;2;3;2;3;3;2;2;4;5;7.0;average;1;1;1;0;0;0;1;1;0;1;1;1;0
16;4;3;teacher;other;other;mother;1;2;0;1;3;2;1;1;1;10;12.0;average;1;1;1;0;1;0;0;1;1;1;1;1;1
16;1;1;at_home;other;home;mother;2;1;0;4;3;2;1;4;5;6;9.333.333.333.333.330;average;1;1;1;0;1;0;1;1;0;1;1;0;0
17;4;3;teacher;other;reputation;mother;2;3;0;4;4;2;1;1;4;6;7.0;average;1;1;0;0;1;0;1;1;1;1;1;1;1
19;3;3;other;other;reputation;other;1;4;0;4;3;3;1;2;3;10;8.0;average;1;1;1;0;1;0;1;1;1;1;1;1;0
17;4;4;services;other;home;mother;1;2;0;5;3;5;4;5;3;13;12.333.333.333.333.300;average;1;0;1;1;1;0;1;1;0;1;1;1;1
16;2;2;other;other;reputation;mother;1;2;0;3;3;4;1;1;4;0;13.0;average;1;1;1;0;0;1;1;1;0;1;1;1;0
18;2;2;services;other;home;mother;1;2;1;4;4;4;2;4;5;15;7.0;average;1;0;1;0;1;0;1;1;1;1;1;1;0
17;4;4;services;other;other;mother;1;1;0;5;2;1;1;2;3;12;9.333.333.333.333.330;average;1;1;0;1;1;0;1;1;0;1;1;0;0
17;3;2;other;other;reputation;mother;2;2;0;4;4;4;1;3;1;2;14.666.666.666.666.600;high;1;1;1;1;1;0;0;1;0;1;1;1;0
17;4;3;other;other;reputation;mother;1;2;2;3;4;5;2;4;1;22;5.333.333.333.333.330;low;1;1;1;0;1;0;0;1;0;1;1;1;1
18;3;3;services;health;home;father;1;2;1;3;2;4;2;4;4;13;6.666.666.666.666.660;low;1;0;1;1;1;0;1;1;0;1;1;1;0
17;2;3;at_home;other;home;father;2;1;0;3;3;3;1;4;3;3;7.333.333.333.333.330;average;1;1;1;0;1;0;1;1;0;1;1;0;0
17;2;2;at_home;at_home;course;mother;1;3;0;4;3;3;1;1;4;4;9.666.666.666.666.660;average;1;1;1;0;1;0;1;1;1;1;1;1;0
17;2;1;at_home;services;reputation;mother;2;2;0;4;2;5;1;2;5;2;6.0;low;1;1;0;0;1;0;1;0;1;1;1;1;0
17;1;1;at_home;other;reputation;mother;1;3;1;4;3;4;1;1;5;0;36.666.666.666.666.600;low;1;1;1;0;1;0;1;0;1;1;1;0;1
16;2;3;services;teacher;other;mother;1;2;0;2;3;1;1;1;3;2;16.333.333.333.333.300;high;1;1;1;0;1;1;0;0;0;1;1;1;0
18;2;2;other;other;home;mother;2;2;0;3;3;3;5;5;4;0;12.666.666.666.666.600;average;1;0;1;0;1;0;1;1;0;1;1;1;0
16;4;4;teacher;services;home;mother;1;3;0;5;3;2;1;1;5;0;13.333.333.333.333.300;average;1;1;1;0;1;0;1;0;1;0;1;1;0
18;3;1;other;other;reputation;mother;1;2;1;5;3;3;1;1;4;16;8.0;average;1;1;0;0;1;0;0;0;1;1;1;1;1
17;3;2;other;other;course;mother;1;2;0;5;3;4;1;3;3;10;15.333.333.333.333.300;high;1;1;1;0;1;0;0;0;1;0;1;1;0
17;2;3;services;services;reputation;father;1;2;0;5;3;3;1;3;3;2;11.666.666.666.666.600;average;1;0;1;1;1;0;1;1;0;0;1;1;0
18;2;1;at_home;other;course;mother;4;2;0;4;3;2;4;5;3;14;9.0;average;1;0;1;1;1;1;1;1;1;1;1;1;1
17;2;1;other;other;course;mother;2;3;0;3;2;3;1;2;3;10;11.333.333.333.333.300;average;1;1;1;0;0;0;0;0;1;1;1;1;1
17;4;3;health;other;reputation;father;1;2;0;3;2;3;1;2;3;14;13.333.333.333.333.300;average;1;1;1;1;1;0;0;0;1;1;1;1;1
17;2;2;other;other;course;father;2;2;0;4;5;2;1;1;1;4;11.0;average;1;0;0;0;1;0;1;1;1;1;1;1;0
17;4;4;teacher;teacher;reputation;mother;1;2;0;4;5;5;1;3;2;14;9.666.666.666.666.660;average;1;0;1;0;1;1;1;0;1;1;1;1;1
16;4;4;health;other;reputation;father;1;2;0;4;2;4;2;4;1;2;13.333.333.333.333.300;average;1;0;1;0;1;0;1;1;1;1;1;1;0
16;1;1;other;other;home;mother;2;2;0;3;4;2;1;1;5;18;7.333.333.333.333.330;average;1;0;1;1;1;0;1;1;0;1;1;1;0
16;3;2;at_home;other;reputation;mother;2;3;0;5;3;3;1;3;2;10;10.0;average;1;0;1;0;1;0;0;0;1;1;1;1;1
17;2;2;other;other;home;father;1;2;0;4;4;2;5;5;4;4;13.333.333.333.333.300;average;1;0;1;1;1;0;0;1;1;0;1;1;1
16;2;1;other;other;home;mother;1;1;0;4;5;2;1;1;5;20;12.333.333.333.333.300;average;1;1;1;0;1;0;0;0;0;1;1;1;1
17;2;1;at_home;services;course;mother;3;2;0;2;1;1;1;1;3;2;11.666.666.666.666.600;average;1;1;0;0;1;0;0;0;1;1;1;0;0
18;2;2;other;services;reputation;father;1;2;1;5;5;4;3;5;2;0;4.666.666.666.666.660;low;1;0;1;0;1;0;0;0;0;1;0;1;0
17;4;3;health;other;course;mother;2;2;0;2;5;5;1;4;5;14;12.0;average;1;0;1;1;1;0;0;0;1;1;1;1;1
17;4;4;teacher;other;course;mother;2;2;0;3;3;3;2;3;4;2;11.0;average;1;0;0;1;0;0;1;1;0;1;1;1;0
16;4;3;teacher;other;course;mother;1;1;0;5;4;5;1;1;3;0;2.0;low;1;0;1;1;1;0;0;0;1;0;1;1;0
16;4;4;services;services;course;mother;1;1;0;5;3;2;1;2;5;0;12.333.333.333.333.300;average;1;0;1;0;1;0;0;0;1;1;1;1;0
18;2;1;other;other;course;other;2;3;0;4;4;4;1;1;3;0;23.333.333.333.333.300;low;1;1;1;0;1;0;1;1;0;0;1;1;1
16;2;1;other;other;course;mother;3;1;0;4;3;3;1;1;4;6;18.0;high;1;0;1;0;1;0;0;0;0;1;1;1;0
17;2;3;other;other;course;father;2;1;0;5;2;2;1;1;2;4;12.333.333.333.333.300;average;1;0;1;0;1;0;0;0;0;1;1;1;0
22;3;1;services;services;other;mother;1;1;3;5;4;5;5;5;1;16;7.333.333.333.333.330;average;1;0;1;0;1;0;0;0;0;0;0;1;1
18;3;3;other;services;course;mother;1;2;1;4;3;3;1;3;5;8;4.333.333.333.333.330;low;1;0;0;1;1;0;1;0;0;1;1;1;1
16;0;2;other;other;other;mother;1;1;0;4;3;2;2;4;5;0;14.333.333.333.333.300;high;1;0;1;0;1;0;0;1;0;0;1;1;0
18;3;2;services;other;course;mother;2;1;1;4;4;5;2;4;5;0;7.333.333.333.333.330;average;1;0;1;0;1;0;0;0;0;1;0;1;0
16;3;3;at_home;other;reputation;other;3;2;0;5;3;3;1;3;2;6;9.0;average;1;0;1;0;1;1;1;0;0;0;1;1;0
18;2;1;services;services;other;mother;1;1;1;3;2;5;2;5;5;4;7.666.666.666.666.660;average;1;0;1;0;1;0;0;0;0;0;0;1;0
16;2;1;other;other;course;mother;2;1;0;3;3;2;1;3;3;0;8.333.333.333.333.330;average;1;0;0;0;1;0;0;0;1;0;1;0;0
17;2;1;other;other;course;mother;1;1;0;4;4;2;2;4;5;0;10.666.666.666.666.600;average;1;0;0;0;1;0;0;0;0;0;1;1;0
17;1;1;health;other;course;mother;2;1;1;4;4;4;1;2;5;2;8.0;average;1;0;1;1;1;0;1;0;1;1;1;1;0
17;4;2;teacher;services;reputation;mother;1;4;0;4;2;3;1;1;4;6;13.0;average;1;1;1;1;1;0;1;1;1;1;1;1;0
19;4;3;services;at_home;reputation;mother;1;2;0;4;3;1;1;1;1;12;11.0;average;1;0;1;1;0;0;1;0;0;1;1;1;0
18;2;1;other;other;home;mother;1;2;0;5;2;4;1;2;4;8;14.333.333.333.333.300;high;1;0;1;0;1;0;0;0;1;1;1;1;0
17;2;2;services;services;course;father;1;4;0;3;4;1;1;1;2;0;6.333.333.333.333.330;low;1;1;1;1;1;0;0;1;1;1;1;1;1
18;4;3;services;other;home;father;1;2;0;3;1;2;1;3;2;21;17.666.666.666.666.600;high;1;1;1;0;1;0;1;1;0;1;1;1;1
18;4;3;teacher;other;course;mother;1;2;0;4;3;2;1;1;3;2;8.0;average;1;0;1;0;1;0;1;1;0;0;1;1;0
18;3;2;other;other;course;mother;1;3;0;5;3;2;1;1;3;1;12.333.333.333.333.300;average;1;0;0;0;1;0;0;0;1;0;1;0;0
17;3;3;other;other;home;mother;1;3;0;3;2;3;1;1;4;4;9.333.333.333.333.330;average;1;1;1;0;1;0;0;0;1;0;1;0;0
18;2;2;at_home;services;home;mother;1;3;0;4;3;3;1;1;3;0;6.333.333.333.333.330;low;1;1;1;0;1;0;1;1;1;1;1;1;1
18;3;4;other;other;reputation;mother;2;2;0;4;2;5;3;4;1;13;17.0;high;1;0;0;1;0;0;1;1;1;1;1;1;0
17;3;1;services;other;other;mother;1;2;0;5;4;4;3;4;5;2;9.333.333.333.333.330;average;1;0;1;0;1;0;0;1;1;1;1;1;1
18;4;4;teacher;other;reputation;mother;2;2;0;4;3;4;2;2;4;8;11.0;average;1;1;0;0;1;0;0;1;1;1;1;1;0
18;4;2;health;other;reputation;father;1;2;0;5;4;5;1;3;5;10;9.666.666.666.666.660;average;1;0;1;0;1;0;1;1;1;1;1;1;1
18;2;1;other;other;reputation;mother;2;2;0;4;3;5;1;2;3;0;2.0;low;1;1;0;0;1;0;1;0;0;1;0;1;1
19;3;3;other;services;home;other;1;2;2;4;3;5;3;3;5;15;9.0;average;1;1;1;0;1;0;1;1;1;1;1;1;0
18;2;3;other;services;reputation;father;1;4;0;4;5;5;1;3;2;4;14.333.333.333.333.300;high;1;1;1;0;1;0;1;1;1;1;1;1;1
18;1;1;other;other;home;mother;2;2;0;4;4;3;1;1;3;2;11.0;average;1;1;1;1;1;0;1;1;0;0;1;0;0
17;1;2;at_home;at_home;home;mother;1;2;0;3;5;2;2;2;1;2;14.333.333.333.333.300;high;1;0;0;0;1;0;1;1;1;0;1;0;1
17;2;4;at_home;health;reputation;mother;2;2;0;4;3;3;1;1;1;2;10.0;average;1;1;1;0;1;0;1;1;0;1;1;1;1
17;2;2;services;other;course;mother;2;2;0;4;4;4;2;3;5;6;12.0;average;1;1;1;1;1;1;1;1;0;1;1;1;1
18;3;2;other;services;home;mother;2;2;0;4;1;1;1;1;5;75;9.333.333.333.333.330;average;1;1;0;0;0;0;0;0;0;0;0;1;1
18;4;4;teacher;services;home;mother;2;1;0;3;2;4;1;4;3;22;9.0;average;1;0;1;0;1;0;0;1;1;1;1;1;0
18;4;4;health;health;reputation;father;1;2;1;2;4;4;1;1;4;15;8.333.333.333.333.330;average;1;1;1;0;1;1;1;0;1;1;1;1;1
18;4;3;teacher;services;course;mother;2;1;0;4;2;3;1;2;1;8;10.333.333.333.333.300;average;1;0;1;1;1;0;0;1;1;1;1;1;0
17;4;1;services;other;home;mother;2;1;0;4;5;4;2;4;5;30;8.0;average;1;0;1;1;0;0;0;1;1;1;1;1;1
17;3;2;teacher;services;home;mother;1;1;1;4;4;4;3;4;3;19;10.0;average;1;0;1;1;0;0;0;0;0;1;1;1;0
18;1;1;at_home;other;reputation;mother;2;4;0;5;2;2;1;1;3;1;12.0;average;1;1;0;1;1;0;1;1;1;1;1;0;0
18;1;1;other;other;home;mother;2;2;0;5;4;4;1;1;4;4;9.0;average;1;1;1;0;1;1;0;0;1;1;1;1;0
17;2;2;other;other;course;mother;1;2;0;5;4;5;1;2;5;4;10.0;average;1;1;1;0;1;0;1;0;0;0;1;1;0
17;1;1;other;other;reputation;father;1;2;0;4;3;3;1;2;4;2;11.0;average;1;0;1;0;1;0;0;1;0;0;1;1;0
18;2;2;at_home;at_home;other;mother;1;3;0;4;3;3;1;2;2;5;18.333.333.333.333.300;high;1;1;1;0;1;0;1;1;0;1;1;1;0
17;1;1;services;teacher;reputation;mother;1;3;0;4;3;3;1;1;3;6;12.333.333.333.333.300;average;1;1;1;0;1;0;1;1;0;1;1;1;0
18;2;1;services;services;reputation;mother;1;3;0;4;2;4;1;3;2;6;14.333.333.333.333.300;high;1;0;1;0;1;0;0;1;1;1;1;1;0
18;4;4;teacher;teacher;reputation;mother;1;2;0;5;4;3;1;1;2;9;14.333.333.333.333.300;high;1;0;1;1;0;0;1;1;1;1;1;1;0
